,0
5,0.5919439579684763
10,0.6978984238178634
15,0.6961471103327496
20,0.7189141856392294
25,0.7443082311733801
30,0.7653239929947461
35,0.7775831873905429
40,0.7810858143607706
45,0.787215411558669
50,0.7889667250437828
