,0
5,0.6427320490367776
10,0.7066549912434326
15,0.6978984238178634
20,0.7504378283712785
25,0.7478108581436077
30,0.7679509632224168
35,0.7723292469352014
40,0.7688266199649737
45,0.7784588441330998
50,0.7907180385288967
