,0
5,0.4851138353765324
10,0.4991243432574431
15,0.5157618213660246
20,0.6672504378283712
25,0.7057793345008757
30,0.7119089316987741
35,0.7267950963222417
40,0.7355516637478109
45,0.7661996497373029
50,0.7373029772329247
