,0
5,0.5928196147110333
10,0.6295971978984238
15,0.6549912434325744
20,0.7171628721541156
25,0.7119089316987741
30,0.7653239929947461
35,0.7530647985989493
40,0.7749562171628721
45,0.776707530647986
50,0.7854640980735552
