,0
5,0.5980735551663747
10,0.690893169877408
15,0.7399299474605955
20,0.7661996497373029
25,0.7697022767075307
30,0.7714535901926445
35,0.7740805604203153
40,0.787215411558669
45,0.7924693520140105
50,0.7994746059544658
55,0.8047285464098074
60,0.8126094570928196
65,0.8345008756567426
70,0.8371278458844134
75,0.8555166374781086
80,0.8651488616462347
85,0.8712784588441331
90,0.8704028021015762
95,0.8712784588441331
100,0.882661996497373
