,0
5,0.5753064798598949
10,0.6436077057793345
15,0.680385288966725
20,0.7408056042031523
25,0.7565674255691769
30,0.7609457092819615
35,0.776707530647986
40,0.7837127845884413
45,0.7959719789842382
50,0.8038528896672504
55,0.8056042031523643
60,0.808231173380035
65,0.8152364273204904
70,0.8257443082311734
75,0.8336252189141856
80,0.850262697022767
85,0.8642732049036778
90,0.8677758318739054
95,0.8712784588441331
100,0.8791593695271454
