,0
5,0.5341506129597198
10,0.6777583187390543
15,0.7005253940455342
20,0.6900175131348512
25,0.7206654991243433
30,0.7250437828371279
35,0.7329246935201401
40,0.7364273204903677
45,0.7355516637478109
50,0.7408056042031523
