,0
5,0.47285464098073554
10,0.478984238178634
15,0.6891418563922942
20,0.7259194395796847
25,0.7434325744308231
30,0.7513134851138353
35,0.7661996497373029
40,0.7837127845884413
45,0.7863397548161121
50,0.7915936952714536
55,0.7968476357267951
60,0.7994746059544658
65,0.7994746059544658
70,0.7994746059544658
75,0.8003502626970228
80,0.8021015761821366
85,0.8038528896672504
90,0.8038528896672504
95,0.8038528896672504
100,0.8047285464098074
