,0
5,0.47373029772329245
10,0.5140105078809106
15,0.5140105078809106
20,0.6637478108581436
25,0.7119089316987741
30,0.7355516637478109
35,0.7495621716287215
40,0.7749562171628721
45,0.7775831873905429
50,0.7775831873905429
