,0
5,0.61033275
10,0.682136602
15,0.705779335
20,0.720665499
25,0.749562172
30,0.757443082
35,0.767075306
40,0.76882662
45,0.769702277
50,0.769702277
55,0.772329247
60,0.775831874
65,0.776707531
70,0.779334501
75,0.778458844
80,0.776707531
85,0.776707531
90,0.774956217
95,0.774956217
100,0.775831874
