,0
5,0.5367775831873906
10,0.5551663747810858
15,0.6217162872154116
20,0.6436077057793345
25,0.6760070052539404
30,0.6742556917688266
35,0.6926444833625219
40,0.6838879159369528
45,0.7040280210157618
50,0.7075306479859895
