,0
5,0.46409807355516636
10,0.6541155866900175
15,0.7521891418563923
20,0.7758318739054291
25,0.7880910683012259
30,0.7933450087565674
35,0.7968476357267951
40,0.7968476357267951
45,0.8003502626970228
50,0.8012259194395797
55,0.8056042031523643
60,0.8143607705779334
65,0.8239929947460596
70,0.8362521891418564
75,0.8388791593695272
80,0.850262697022767
85,0.8555166374781086
90,0.8607705779334501
95,0.8695271453590193
100,0.8712784588441331
