,0
5,0.5271453590192644
10,0.6514886164623468
15,0.6935201401050788
20,0.7215411558669002
25,0.7574430823117339
30,0.7688266199649737
35,0.7837127845884413
40,0.7915936952714536
45,0.8029772329246935
50,0.808231173380035
55,0.8257443082311734
60,0.8327495621716288
65,0.8345008756567426
70,0.8467600700525394
75,0.862521891418564
80,0.8695271453590193
85,0.87215411558669
90,0.8809106830122592
95,0.8809106830122592
100,0.8817863397548161
