,0
5,0.619089317
10,0.69089317
15,0.732924694
20,0.767950963
25,0.785464098
30,0.792469352
35,0.786339755
40,0.792469352
45,0.795971979
50,0.797723292
55,0.798598949
60,0.799474606
65,0.80385289
70,0.809982487
75,0.814360771
80,0.816987741
85,0.822241681
90,0.833625219
95,0.834500876
100,0.842381786
