,0
5,0.5621716287215411
10,0.6243432574430823
15,0.6795096322241682
20,0.690893169877408
25,0.7294220665499125
30,0.7583187390542907
35,0.7670753064798599
40,0.7732049036777583
45,0.7854640980735552
50,0.787215411558669
