,0
5,0.47373029772329245
10,0.5157618213660246
15,0.5647985989492119
20,0.574430823117338
25,0.690893169877408
30,0.7119089316987741
35,0.7302977232924693
40,0.7513134851138353
45,0.7644483362521891
50,0.7705779334500875
