,pull,train,push
0,8.534513,17.222784,10.529697
1,8.407052,17.143113,10.66733
2,8.34819,17.328374,10.898396
3,8.370148,17.148825,10.759592
4,8.327633,17.3144,10.820213
5,8.454515,17.293689,10.902946
6,8.453091,17.195902,10.91175
7,8.32536,17.040062,10.748419
8,8.739258,17.115136,10.943451
9,8.313755,17.143051,11.307078
10,8.366956,17.096817,10.524261
11,8.356872,17.331223,10.516625
12,8.289156,17.269467,10.949903
13,8.340839,17.133988,10.628129
14,8.273858,17.120111,10.767256
15,8.337706,17.301806,10.494793
16,8.291508,17.050495,10.527981
17,8.236545,17.167338,11.615365
18,8.215978,17.082238,11.568177
19,8.338696,17.01581,11.341809
20,8.297111,17.15845,10.498307
21,9.115661,16.947299,10.614342
22,8.227389,17.150857,10.761822
23,8.342619,17.130924,10.758948
24,8.339351,16.9435,10.552486
25,8.265658,17.175764,10.854426
26,8.346333,17.075555,10.551087
27,8.302445,17.155558,10.791494
28,8.276179,17.249814,10.450737
29,8.387161,16.820626,10.631424
30,8.268455,17.259404,10.661273
31,8.304213,17.225686,10.658465
32,8.396074,17.508535,10.573553
33,8.349399,17.076865,10.81133
34,8.183162,17.105947,10.746694
35,8.472486,17.17965,10.796821
36,8.263028,17.230526,10.68091
37,8.251818,17.274775,10.717144
38,8.276719,17.183132,10.615528
39,8.32553,17.176715,10.827193
40,8.328231,17.077224,10.622651
41,8.284856,17.34066,10.721755
42,8.26675,17.253806,10.833384
43,8.249998,17.071464,11.564259
44,8.383435,17.147513,11.396842
45,7.962644,17.586231,11.844958
46,8.594095,16.987457,10.585199
47,9.110183,17.004439,11.256423
48,8.392295,17.401484,10.798264
49,8.32066,17.196818,11.448903
50,8.300411,17.015539,10.792256
51,8.739323,17.220773,11.410336
52,8.225136,17.092994,10.776822
53,8.373805,17.223127,10.858374
54,8.340688,17.164985,11.916568
55,8.324398,17.059475,10.808703
56,8.772658,17.026196,11.03205
57,8.316968,17.237595,11.000183
58,8.649258,16.997076,10.596
59,8.292073,17.099906,10.562071
60,8.45427,17.272479,11.191093
61,8.324943,17.205311,10.362591
62,8.341948,17.323768,10.956633
63,8.370764,17.092105,10.754178
64,8.679667,17.084979,11.19863
65,8.403027,17.267356,10.539961
66,8.217876,17.184748,11.367281
67,8.344189,16.921146,11.998817
68,8.2859,16.901615,10.909124
69,8.277126,16.894652,11.009339
70,8.321911,17.275134,11.156801
71,8.253515,17.115114,10.855277
72,8.363775,17.130445,10.630266
73,8.316597,17.088231,10.663886
74,8.296799,16.957108,10.660972
75,8.432734,17.012103,10.973224
76,8.741817,17.15493,10.796255
77,8.416113,17.314214,10.876172
78,8.278896,17.532807,11.067657
79,8.221271,16.97556,11.245784
80,8.728143,16.940094,10.59992
81,8.313161,17.371463,11.277278
82,8.31502,17.15787,10.901882
83,8.473411,17.136117,10.528419
84,8.253325,17.047135,11.007835
85,9.318529,17.351569,11.888017
86,8.330453,17.094014,10.802143
87,9.2033,17.107542,11.910038
88,8.502485,17.256905,10.403182
89,8.573975,26.52733,31.76454
90,8.732411,17.689846,11.05517
91,8.694775,23.746212,14.319417
92,8.593759,17.184367,10.807938
93,8.411557,16.989458,10.552209
94,8.506584,17.408236,10.767699
95,8.451039,16.996498,10.956681
96,8.403722,17.278084,11.032019
97,8.432951,17.218336,10.88929
98,8.468016,17.06387,10.6556
99,8.269637,17.237708,11.220944
,8.40859676,17.32255432,11.14357318
