,0
5,0.46322241681260945
10,0.46672504378283713
15,0.6129597197898424
20,0.5910683012259195
25,0.6059544658493871
30,0.6716287215411558
35,0.6471103327495622
40,0.7084063047285464
45,0.6532399299474606
50,0.7285464098073555
