,pull,train,push
0,5.972624,7.66026,8.310963
1,5.008297,7.710554,5.721767
2,7.217521,7.368671,4.878177
3,5.119057,7.741268,8.508816
4,6.289951,7.867848,5.65889
5,6.316555,7.748696,4.810401
6,5.161837,7.700347,8.618873
7,4.989283,7.659716,5.760162
8,7.459967,7.737847,5.090278
9,5.148532,7.821269,8.98785
