,0
5,0.500875656742557
10,0.6339754816112084
15,0.7084063047285464
20,0.7539404553415061
25,0.7653239929947461
30,0.7723292469352014
35,0.776707530647986
40,0.776707530647986
45,0.7828371278458844
50,0.7845884413309983
